CREATEDAT,DELIVERYDATE,ID,INVOICEID,USERID
2021-06-24 13:41:19.000,2021-07-04 00:00:00.000,734940,411837,33375
2021-06-29 16:36:08.000,2021-07-04 00:00:00.000,744147,411502,31491
2021-07-01 14:02:36.000,2021-07-04 00:00:00.000,746995,411081,32252
2021-06-30 22:59:23.000,2021-07-04 00:00:00.000,746247,412174,33180
2021-06-29 22:13:27.000,2021-07-04 00:00:00.000,744826,411439,33705
2021-06-22 20:05:18.000,2021-07-04 00:00:00.000,732448,411889,31691
2021-07-01 21:04:35.000,2021-07-04 00:00:00.000,747909,410750,30193
2021-07-01 21:04:29.000,2021-07-04 00:00:00.000,747899,410758,32178
2021-06-30 18:05:19.000,2021-07-04 00:00:00.000,745828,411312,31626
2021-07-01 21:04:28.000,2021-07-04 00:00:00.000,747894,410766,31988
2021-06-23 18:39:08.000,2021-07-04 00:00:00.000,733875,411858,33339
2021-07-01 21:04:28.000,2021-07-04 00:00:00.000,747895,410765,30895
2021-07-01 12:56:12.000,2021-07-04 00:00:00.000,746847,411157,33544
2021-07-01 15:03:09.000,2021-07-04 00:00:00.000,747131,411035,32758
2021-07-02 00:01:34.000,2021-07-04 00:00:00.000,748397,412106,32290
2021-06-21 23:30:04.000,2021-07-04 00:00:00.000,730958,411937,30099
2021-06-20 21:24:22.000,2021-07-04 00:00:00.000,729278,411993,32427
2021-06-29 00:56:50.000,2021-07-04 00:00:00.000,743433,411556,33063
2021-07-01 21:04:21.000,2021-07-04 00:00:00.000,747885,410776,32770
2021-06-29 04:32:27.000,2021-07-04 00:00:00.000,743642,412272,32896
2021-07-01 19:44:58.000,2021-07-04 00:00:00.000,747595,,33488
2021-06-24 21:25:47.000,2021-07-04 00:00:00.000,736220,411798,31549
2021-07-01 21:04:21.000,2021-07-04 00:00:00.000,747886,410772,33169
2021-06-28 00:13:02.000,2021-07-04 00:00:00.000,741816,411656,33256
2021-06-24 23:33:32.000,2021-07-04 00:00:00.000,736386,411794,31861
2021-07-01 23:22:15.000,2021-07-12 00:00:00.000,748314,,33373
2021-06-30 19:54:26.000,2021-07-04 00:00:00.000,745969,411299,31267
2021-06-26 13:31:06.000,2021-07-04 00:00:00.000,739141,411736,30366
2021-06-28 19:00:14.000,2021-07-04 00:00:00.000,742737,411591,32634
2021-07-02 00:15:29.000,2021-07-11 00:00:00.000,748489,,32606
2021-07-01 21:04:20.000,2021-07-04 00:00:00.000,747880,410783,32954
2021-06-29 19:09:27.000,2021-07-04 00:00:00.000,744453,411462,30143
2021-07-01 21:04:14.000,2021-07-04 00:00:00.000,747878,410781,33844
2021-07-01 13:45:15.000,2021-07-04 00:00:00.000,746941,411112,30978
2021-07-01 20:15:37.000,2021-07-04 00:00:00.000,747647,410953,30941
2021-06-28 23:07:43.000,2021-07-04 00:00:00.000,743232,411568,31568
2021-07-01 21:04:28.000,2021-07-04 00:00:00.000,747897,410764,30264
2021-07-01 21:04:22.000,2021-07-04 00:00:00.000,747889,410771,32668
2021-07-01 21:04:28.000,2021-07-04 00:00:00.000,747896,410769,30279
2021-06-20 16:13:57.000,2021-07-04 00:00:00.000,728606,412001,32100
2021-07-01 22:25:01.000,2021-07-14 00:00:00.000,748199,,33521
2021-06-24 13:38:19.000,2021-07-04 00:00:00.000,734928,411838,31574
2021-07-02 00:01:34.000,2021-07-04 00:00:00.000,748399,412108,32675
2021-06-29 16:34:57.000,2021-07-04 00:00:00.000,744142,411505,31972
2021-07-01 13:34:06.000,2021-07-04 00:00:00.000,746902,411128,32352
2021-07-01 21:04:13.000,2021-07-04 00:00:00.000,747871,410788,33797
2021-07-01 21:43:27.000,2021-07-04 00:00:00.000,748097,412114,33042
2021-06-27 16:02:23.000,2021-07-04 00:00:00.000,740802,411700,31729
2021-07-01 12:50:01.000,2021-07-04 00:00:00.000,746842,411161,31806
2021-06-30 16:16:56.000,2021-07-04 00:00:00.000,745638,411344,33691
2021-07-01 14:01:11.000,2021-07-04 00:00:00.000,746993,411079,30129
2021-07-01 02:00:52.000,2021-07-04 00:00:00.000,746530,411206,31693
2021-07-01 20:42:10.000,2021-07-04 00:00:00.000,747689,410940,32333
2021-06-30 17:58:11.000,2021-07-04 00:00:00.000,745819,411314,31866
2021-06-28 12:09:27.000,2021-07-04 00:00:00.000,742184,411632,31884
2021-07-01 11:58:17.000,2021-07-04 00:00:00.000,746805,411168,32785
2021-06-29 21:12:36.000,2021-07-04 00:00:00.000,744732,411447,31824
2021-07-01 21:04:13.000,2021-07-04 00:00:00.000,747874,410785,33576
2021-06-23 17:30:54.000,2021-07-04 00:00:00.000,733782,411862,33751
2021-07-01 21:04:21.000,2021-07-04 00:00:00.000,747887,410773,32795
2021-07-01 21:04:35.000,2021-07-04 00:00:00.000,747907,410755,29880
2021-06-22 15:59:13.000,2021-07-04 00:00:00.000,731970,411904,30763
2021-06-30 01:00:17.000,2021-07-04 00:00:00.000,745069,411408,30760
2021-06-29 03:43:45.000,2021-07-04 00:00:00.000,743609,411543,32258
2021-06-22 14:55:23.000,2021-07-04 00:00:00.000,731688,411917,29948
2021-06-24 06:20:33.000,2021-07-04 00:00:00.000,734717,411846,29868
2021-06-29 15:57:47.000,2021-07-04 00:00:00.000,744031,411523,29958
2021-06-30 22:22:58.000,2021-07-04 00:00:00.000,746195,411251,31185
2021-06-22 15:47:29.000,2021-07-04 00:00:00.000,731931,411905,31022
2021-07-01 14:58:30.000,2021-07-04 00:00:00.000,747120,411037,33761
2021-06-30 15:41:53.000,2021-07-04 00:00:00.000,745588,411348,32124
2021-07-01 20:30:44.000,2021-07-12 00:00:00.000,747673,,33285
2021-07-01 21:04:28.000,2021-07-04 00:00:00.000,747891,410770,31506
2021-06-29 16:30:02.000,2021-07-04 00:00:00.000,744126,411509,32704
2021-06-24 13:56:10.000,2021-07-04 00:00:00.000,734986,411832,31313
2021-06-20 18:40:10.000,2021-07-04 00:00:00.000,728781,412019,32651
2021-06-24 06:44:45.000,2021-07-04 00:00:00.000,734722,411841,30334
2021-07-01 19:25:59.000,2021-07-04 00:00:00.000,747563,410971,30772
2021-07-01 21:04:35.000,2021-07-04 00:00:00.000,747906,410753,30089
2021-06-25 21:44:13.000,2021-07-04 00:00:00.000,738589,412341,32200
2021-07-01 21:04:29.000,2021-07-04 00:00:00.000,747900,410762,31542
2021-06-30 14:43:44.000,2021-07-04 00:00:00.000,745530,411357,31872
2021-06-27 03:54:13.000,2021-07-04 00:00:00.000,740362,412316,33728
2021-06-24 02:05:20.000,2021-07-04 00:00:00.000,734487,411851,30531
2021-07-01 22:29:37.000,2021-07-05 00:00:00.000,748213,,31308
2021-07-02 00:01:34.000,2021-07-04 00:00:00.000,748401,412110,32824
2021-06-30 02:00:22.000,2021-07-04 00:00:00.000,745162,412219,32317
2021-06-30 15:22:46.000,2021-07-04 00:00:00.000,745569,411354,33711
2021-06-26 01:50:16.000,2021-07-04 00:00:00.000,738873,412338,32288
2021-06-25 16:48:06.000,2021-07-04 00:00:00.000,737494,411770,33053
2021-06-20 21:07:41.000,2021-07-04 00:00:00.000,729263,411982,31176
2021-06-21 15:37:13.000,2021-07-04 00:00:00.000,730089,411963,33410
2021-07-01 21:04:13.000,2021-07-04 00:00:00.000,747875,410786,33358
2021-07-02 01:39:28.000,2021-07-12 00:00:00.000,748639,,31347
2021-07-02 00:35:04.000,2021-07-12 00:00:00.000,748518,,32705
2021-07-02 01:43:24.000,2021-07-08 00:00:00.000,748649,,32212
2021-07-02 01:31:44.000,2021-07-06 00:00:00.000,748620,,31347
2021-07-02 04:08:21.000,2021-07-11 00:00:00.000,748813,,32790
2021-07-02 04:48:20.000,2021-07-13 00:00:00.000,748828,,32805
2021-07-02 00:35:51.000,2021-07-05 00:00:00.000,748522,,32705
2021-07-02 01:34:02.000,2021-07-08 00:00:00.000,748625,,32212
2021-07-02 04:04:12.000,2021-07-11 00:00:00.000,748808,,32668
2021-07-02 01:20:41.000,2021-07-08 00:00:00.000,748597,,30529
2021-07-02 01:48:11.000,2021-07-12 00:00:00.000,748664,,31613
2021-07-02 01:38:40.000,2021-07-15 00:00:00.000,748637,,32212
2021-07-02 06:53:37.000,2021-07-07 00:00:00.000,748872,,32849
2021-07-02 07:07:28.000,2021-07-12 00:00:00.000,748876,,32705
2021-07-02 17:15:43.000,2021-07-04 00:00:00.000,749500,,33462
2021-07-02 16:02:14.000,2021-07-12 00:00:00.000,749354,,31461
2021-07-02 14:27:09.000,2021-07-08 00:00:00.000,749157,,32212
2021-07-02 16:34:36.000,2021-07-12 00:00:00.000,749422,,33327
2021-07-02 17:59:31.000,2021-07-15 00:00:00.000,749591,,32191
2021-07-02 15:03:00.000,2021-07-14 00:00:00.000,749247,,32849
2021-07-02 16:02:45.000,2021-07-12 00:00:00.000,749355,,32189
2021-07-02 16:27:31.000,2021-07-05 00:00:00.000,749406,,32728
2021-07-02 18:01:46.000,2021-07-15 00:00:00.000,749600,,32191
2021-07-02 18:05:57.000,2021-07-07 00:00:00.000,749611,,31137
2021-07-02 15:11:27.000,2021-07-05 00:00:00.000,749264,,33588
2021-07-02 15:52:23.000,2021-07-11 00:00:00.000,749342,,30835
2021-07-02 13:26:14.000,2021-07-12 00:00:00.000,749002,,33327
2021-07-02 16:49:37.000,2021-07-05 00:00:00.000,749448,413084,32765
2021-07-02 21:04:57.000,2021-07-05 00:00:00.000,750070,412754,33552
2021-06-27 16:27:13.000,2021-07-05 00:00:00.000,740848,414227,32400
2021-06-26 19:53:49.000,2021-07-05 00:00:00.000,739667,414249,32793
2021-07-02 21:05:31.000,2021-07-05 00:00:00.000,750115,412711,30320
2021-07-02 15:10:09.000,2021-07-05 00:00:00.000,749260,413161,32856
2021-06-30 23:20:08.000,2021-07-05 00:00:00.000,746280,413732,33033
2021-06-24 01:17:53.000,2021-07-05 00:00:00.000,734432,414386,30236
2021-07-02 21:05:02.000,2021-07-05 00:00:00.000,750075,412752,33550
2021-07-03 00:01:30.000,2021-07-05 00:00:00.000,750593,414665,32898
2021-07-01 00:26:02.000,2021-07-05 00:00:00.000,746389,413719,31636
2021-07-03 00:01:30.000,2021-07-05 00:00:00.000,750597,414661,33151
2021-06-30 22:29:14.000,2021-07-05 00:00:00.000,746205,414786,33483
2021-07-01 10:40:51.000,2021-07-05 00:00:00.000,746780,413665,31728
2021-07-02 02:30:27.000,2021-07-05 00:00:00.000,748716,413377,31448
2021-07-02 21:05:10.000,2021-07-05 00:00:00.000,750085,412739,32652
2021-07-02 14:58:25.000,2021-07-05 00:00:00.000,749234,413180,31196
2021-07-02 21:05:16.000,2021-07-05 00:00:00.000,750094,412730,31152
2021-07-02 16:15:06.000,2021-07-05 00:00:00.000,749378,413106,32601
2021-07-02 13:50:02.000,2021-07-05 00:00:00.000,749053,413277,29970
2021-06-24 01:49:49.000,2021-07-05 00:00:00.000,734468,414388,32780
2021-07-02 04:56:40.000,2021-07-05 00:00:00.000,748835,413355,30824
2021-07-02 21:05:04.000,2021-07-05 00:00:00.000,750082,412740,33491
2021-06-21 16:56:56.000,2021-07-05 00:00:00.000,730218,414521,30137
2021-07-02 13:52:27.000,2021-07-05 00:00:00.000,749062,413278,31593
2021-07-02 16:49:57.000,2021-07-05 00:00:00.000,749449,413082,33588
2021-06-24 05:29:23.000,2021-07-05 00:00:00.000,734699,414379,30436
2021-07-02 21:05:03.000,2021-07-05 00:00:00.000,750078,412747,33071
2021-07-01 16:35:33.000,2021-07-05 00:00:00.000,747293,413584,33078
2021-07-02 21:05:25.000,2021-07-05 00:00:00.000,750109,412713,30706
2021-07-02 23:35:03.000,2021-07-05 00:00:00.000,750564,414692,33161
2021-07-02 21:05:24.000,2021-07-05 00:00:00.000,750107,412717,30839
2021-07-02 17:06:58.000,2021-07-05 00:00:00.000,749486,413063,32177
2021-07-02 18:47:51.000,2021-07-05 00:00:00.000,749684,413013,33538
2021-07-02 21:05:31.000,2021-07-05 00:00:00.000,750117,412704,30052
2021-06-30 10:50:29.000,2021-07-05 00:00:00.000,745390,413867,30704
2021-07-02 14:02:05.000,2021-07-05 00:00:00.000,749089,413263,30349
2021-06-29 02:40:21.000,2021-07-05 00:00:00.000,743556,414056,30725
2021-07-01 17:11:07.000,2021-07-05 00:00:00.000,747361,413572,33233
2021-07-02 21:05:17.000,2021-07-05 00:00:00.000,750102,412722,31300
2021-07-01 14:05:52.000,2021-07-05 00:00:00.000,747007,413635,32001
2021-06-28 16:09:18.000,2021-07-05 00:00:00.000,742453,414148,33729
2021-06-20 23:03:44.000,2021-07-05 00:00:00.000,729404,414552,31848
2021-07-02 21:04:57.000,2021-07-05 00:00:00.000,750072,412749,33644
2021-06-25 00:42:48.000,2021-07-05 00:00:00.000,736555,414351,33617
2021-06-29 00:14:30.000,2021-07-05 00:00:00.000,743375,414077,33622
2021-06-30 20:38:42.000,2021-07-05 00:00:00.000,746039,413773,30019
2021-07-02 21:05:11.000,2021-07-05 00:00:00.000,750092,412734,32132
2021-06-26 13:29:42.000,2021-07-05 00:00:00.000,739139,414272,32791
2021-07-01 11:00:07.000,2021-07-05 00:00:00.000,746786,413661,31644
2021-07-02 12:01:20.000,2021-07-05 00:00:00.000,748936,413332,32324
2021-07-01 22:20:21.000,2021-07-05 00:00:00.000,748175,413477,31118
2021-06-23 01:53:09.000,2021-07-05 00:00:00.000,733139,414440,33024
2021-06-29 20:15:28.000,2021-07-05 00:00:00.000,744529,413935,31507
2021-07-02 13:58:25.000,2021-07-05 00:00:00.000,749079,413267,29820
2021-06-29 22:40:16.000,2021-07-05 00:00:00.000,744862,413916,32627
2021-07-02 16:54:02.000,2021-07-05 00:00:00.000,749463,413075,30189
2021-07-02 17:45:32.000,2021-07-05 00:00:00.000,749559,413045,32117
2021-06-28 02:54:02.000,2021-07-05 00:00:00.000,741984,414181,30897
2021-07-02 15:35:53.000,2021-07-05 00:00:00.000,749308,413136,30992
2021-06-29 19:26:32.000,2021-07-05 00:00:00.000,744477,413946,33087
2021-07-02 21:05:11.000,2021-07-05 00:00:00.000,750090,412732,32876
2021-06-26 02:06:23.000,2021-07-05 00:00:00.000,738885,414286,33404
2021-07-02 20:05:22.000,2021-07-05 00:00:00.000,749790,412978,30355
2021-07-01 01:34:35.000,2021-07-05 00:00:00.000,746500,413698,30596
2021-07-02 21:05:25.000,2021-07-05 00:00:00.000,750110,412714,30882
2021-07-02 21:05:12.000,2021-07-05 00:00:00.000,750093,412729,33066
2021-07-02 14:55:56.000,2021-07-05 00:00:00.000,749228,413175,32849
2021-07-02 21:05:17.000,2021-07-05 00:00:00.000,750099,412725,31921
2021-07-01 05:48:05.000,2021-07-05 00:00:00.000,746715,413669,32000
2021-07-02 13:46:10.000,2021-07-05 00:00:00.000,749042,413293,29778
2021-07-01 12:24:42.000,2021-07-05 00:00:00.000,746823,413655,33652
2021-07-02 00:51:27.000,2021-07-05 00:00:00.000,748544,414771,33843
2021-06-28 21:54:03.000,2021-07-05 00:00:00.000,743116,414103,32575
2021-07-02 20:57:31.000,2021-07-05 00:00:00.000,749883,412934,30179
2021-07-01 04:37:40.000,2021-07-05 00:00:00.000,746678,413673,33074
2021-07-02 21:05:10.000,2021-07-05 00:00:00.000,750084,412743,32043
2021-07-03 00:01:30.000,2021-07-05 00:00:00.000,750595,414766,32887
2021-07-02 15:36:08.000,2021-07-05 00:00:00.000,749309,413138,31942
2021-07-02 21:05:11.000,2021-07-05 00:00:00.000,750086,412738,32084
2021-06-29 15:53:48.000,2021-07-05 00:00:00.000,744022,414012,29927
2021-06-30 22:25:00.000,2021-07-05 00:00:00.000,746199,413741,33438
2021-07-01 22:16:38.000,2021-07-05 00:00:00.000,748162,413484,30106
2021-06-20 00:51:25.000,2021-07-05 00:00:00.000,727972,414588,30309
2021-07-02 20:49:51.000,2021-07-05 00:00:00.000,749873,412941,30793
2021-07-02 21:06:06.000,2021-07-12 00:00:00.000,750167,,30179
2021-06-29 14:09:48.000,2021-07-05 00:00:00.000,743902,414029,33381
2021-06-24 18:40:59.000,2021-07-05 00:00:00.000,735580,414361,31452
2021-07-02 21:05:32.000,2021-07-05 00:00:00.000,750123,412700,30114
2021-07-02 14:49:40.000,2021-07-05 00:00:00.000,749215,413190,31954
2021-07-02 19:52:54.000,2021-07-07 00:00:00.000,749769,,33361
2021-06-27 17:14:40.000,2021-07-05 00:00:00.000,740921,414223,32931
2021-07-01 22:20:09.000,2021-07-05 00:00:00.000,748173,413483,32608
2021-06-29 16:23:34.000,2021-07-05 00:00:00.000,744110,413998,33531
2021-07-02 21:05:02.000,2021-07-05 00:00:00.000,750076,412750,33520
2021-07-02 19:36:27.000,2021-07-06 00:00:00.000,749742,,33821
2021-07-02 21:05:32.000,2021-07-05 00:00:00.000,750120,412708,30455
2021-06-29 12:57:56.000,2021-07-05 00:00:00.000,743806,414041,32940
2021-06-29 20:42:50.000,2021-07-05 00:00:00.000,744573,413933,33241
2021-07-02 21:05:06.000,2021-07-05 00:00:00.000,750083,412742,33449
2021-06-29 16:40:54.000,2021-07-05 00:00:00.000,744170,413996,31148
2021-07-02 21:05:36.000,2021-07-05 00:00:00.000,750125,412695,29904
2021-06-30 17:25:16.000,2021-07-05 00:00:00.000,745757,413819,29785
2021-06-30 21:45:44.000,2021-07-05 00:00:00.000,746131,413754,30648
2021-06-30 22:57:56.000,2021-07-05 00:00:00.000,746245,413737,33661
2021-06-28 20:25:58.000,2021-07-05 00:00:00.000,742837,414112,31087
2021-06-30 13:25:33.000,2021-07-05 00:00:00.000,745462,413857,29813
2021-07-02 21:05:32.000,2021-07-05 00:00:00.000,750124,412702,30437
2021-07-02 16:51:16.000,2021-07-05 00:00:00.000,749454,413081,31579
2021-07-02 01:43:16.000,2021-07-05 00:00:00.000,748648,413391,31613
2021-07-01 23:07:41.000,2021-07-05 00:00:00.000,748284,413461,33373
2021-07-02 19:06:51.000,2021-07-05 00:00:00.000,749707,413005,30485
2021-06-29 18:01:36.000,2021-07-05 00:00:00.000,744354,413964,32594
2021-07-02 13:24:29.000,2021-07-05 00:00:00.000,748998,413314,29943
2021-06-25 00:35:34.000,2021-07-05 00:00:00.000,736538,414350,33395
2021-07-02 21:05:02.000,2021-07-05 00:00:00.000,750074,412751,33152
2021-06-21 15:12:07.000,2021-07-05 00:00:00.000,730053,414531,32525
2021-07-02 13:50:32.000,2021-07-05 00:00:00.000,749055,413282,30420
2021-07-02 18:43:20.000,2021-07-05 00:00:00.000,749677,413015,31264
2021-07-02 21:05:11.000,2021-07-05 00:00:00.000,750088,412735,32158
2021-06-30 20:54:11.000,2021-07-05 00:00:00.000,746062,413765,33333
2021-07-02 13:55:45.000,2021-07-05 00:00:00.000,749070,413276,32932
2021-07-02 21:05:17.000,2021-07-05 00:00:00.000,750096,412728,31271
2021-06-30 16:25:40.000,2021-07-05 00:00:00.000,745656,413832,33111
2021-07-02 21:05:24.000,2021-07-05 00:00:00.000,750106,412716,30883
2021-07-02 14:56:24.000,2021-07-05 00:00:00.000,749229,413179,32901
2021-07-02 21:05:17.000,2021-07-05 00:00:00.000,750100,412727,31285
2021-06-25 04:09:49.000,2021-07-05 00:00:00.000,736807,414328,29962
2021-07-02 21:05:39.000,2021-07-05 00:00:00.000,750133,412694,29817
2021-07-02 21:05:17.000,2021-07-05 00:00:00.000,750098,412724,31288
2021-06-22 14:27:57.000,2021-07-05 00:00:00.000,731616,414485,30902
2021-07-02 15:19:58.000,2021-07-05 00:00:00.000,749282,413150,32662
2021-07-02 21:05:11.000,2021-07-05 00:00:00.000,750091,412731,32323
2021-06-29 15:08:29.000,2021-07-05 00:00:00.000,743946,414038,31159
2021-06-24 21:32:16.000,2021-07-05 00:00:00.000,736225,414355,32479
2021-06-26 17:22:23.000,2021-07-05 00:00:00.000,739468,414259,33068
2021-06-24 20:30:01.000,2021-07-05 00:00:00.000,735757,414357,32197
2021-06-24 14:24:32.000,2021-07-05 00:00:00.000,735090,414375,30023
2021-07-02 17:12:34.000,2021-07-05 00:00:00.000,749493,413068,30985
2021-06-29 21:15:30.000,2021-07-05 00:00:00.000,744737,413930,30835
2021-07-02 21:54:45.000,2021-07-13 00:00:00.000,750457,,32122
2021-06-27 21:58:09.000,2021-07-05 00:00:00.000,741640,414197,32815
2021-07-02 14:21:23.000,2021-07-05 00:00:00.000,749140,413228,31431
2021-07-02 15:52:31.000,2021-07-05 00:00:00.000,749343,413116,32189
2021-07-02 16:51:18.000,2021-07-05 00:00:00.000,749455,413080,33113
2021-06-23 02:02:36.000,2021-07-05 00:00:00.000,733155,414433,33258
2021-07-01 15:19:48.000,2021-07-05 00:00:00.000,747149,413606,30448
2021-06-29 17:08:52.000,2021-07-05 00:00:00.000,744251,413974,33094
2021-07-03 00:01:30.000,2021-07-05 00:00:00.000,750594,414664,32511
2021-07-02 14:17:25.000,2021-07-05 00:00:00.000,749131,413232,32452
2021-06-29 03:07:05.000,2021-07-05 00:00:00.000,743582,414861,32625
2021-07-02 21:05:18.000,2021-07-05 00:00:00.000,750103,412718,31263
2021-07-01 16:33:11.000,2021-07-05 00:00:00.000,747284,413580,32864
2021-07-02 21:05:11.000,2021-07-05 00:00:00.000,750087,412737,32192
2021-07-02 20:43:13.000,2021-07-05 00:00:00.000,749858,412942,32463
2021-06-29 17:58:17.000,2021-07-05 00:00:00.000,744339,413965,33126
2021-06-28 04:30:59.000,2021-07-05 00:00:00.000,742048,414172,32557
2021-07-02 21:05:25.000,2021-07-05 00:00:00.000,750111,412720,31069
2021-07-01 19:58:11.000,2021-07-05 00:00:00.000,747620,413522,32256
2021-07-02 21:05:17.000,2021-07-05 00:00:00.000,750097,412726,31143
2021-07-02 14:04:34.000,2021-07-05 00:00:00.000,749095,413255,32602
2021-07-02 21:04:56.000,2021-07-05 00:00:00.000,750065,412759,33763
2021-07-02 21:04:57.000,2021-07-05 00:00:00.000,750067,412758,33685
2021-07-02 21:05:31.000,2021-07-05 00:00:00.000,750116,412706,29978
2021-07-02 13:45:30.000,2021-07-05 00:00:00.000,749039,413294,30358
2021-06-29 15:38:46.000,2021-07-05 00:00:00.000,743995,414019,32688
2021-06-20 17:41:30.000,2021-07-05 00:00:00.000,728708,414563,29953
2021-07-02 16:04:55.000,2021-07-05 00:00:00.000,749363,413114,30812
2021-06-28 16:58:40.000,2021-07-05 00:00:00.000,742536,414139,29891
2021-07-02 21:49:20.000,2021-07-12 00:00:00.000,750447,,30134
2021-07-02 21:05:24.000,2021-07-05 00:00:00.000,750108,412719,30898
2021-06-29 22:01:37.000,2021-07-05 00:00:00.000,744810,413923,30031
2021-07-01 00:06:12.000,2021-07-05 00:00:00.000,746350,413717,31698
2021-07-02 16:06:41.000,2021-07-05 00:00:00.000,749368,413112,31562
2021-07-02 21:05:25.000,2021-07-05 00:00:00.000,750114,412712,30774
2021-07-02 21:05:25.000,2021-07-05 00:00:00.000,750112,412715,30857
2021-07-01 17:38:27.000,2021-07-05 00:00:00.000,747410,413561,33660
2021-06-29 19:40:24.000,2021-07-05 00:00:00.000,744491,413943,29784
2021-07-02 21:05:32.000,2021-07-05 00:00:00.000,750122,412703,30692
2021-07-02 21:05:31.000,2021-07-05 00:00:00.000,750119,412705,30367
2021-06-22 20:54:03.000,2021-07-05 00:00:00.000,732517,414451,31776
2021-06-23 19:30:45.000,2021-07-05 00:00:00.000,733934,414408,33225
2021-06-29 17:48:43.000,2021-07-05 00:00:00.000,744316,413972,33032
2021-07-02 21:05:03.000,2021-07-05 00:00:00.000,750079,412744,33257
2021-07-02 21:05:17.000,2021-07-05 00:00:00.000,750095,412733,31961
2021-07-02 21:05:04.000,2021-07-05 00:00:00.000,750081,412746,33489
2021-06-29 20:10:14.000,2021-07-05 00:00:00.000,744523,413939,30283
2021-07-02 21:05:03.000,2021-07-05 00:00:00.000,750080,412741,33473
2021-07-01 14:31:33.000,2021-07-05 00:00:00.000,747061,413623,31993
2021-07-02 21:05:37.000,2021-07-05 00:00:00.000,750130,412691,29968
2021-07-02 21:05:03.000,2021-07-05 00:00:00.000,750077,412745,33464
2021-07-02 21:05:11.000,2021-07-05 00:00:00.000,750089,412736,32162
2021-06-30 22:10:06.000,2021-07-05 00:00:00.000,746171,413750,30416
2021-06-22 14:46:51.000,2021-07-05 00:00:00.000,731658,414483,30289
2021-07-02 21:05:24.000,2021-07-05 00:00:00.000,750105,412723,30712
2021-07-02 19:08:33.000,2021-07-05 00:00:00.000,749710,413004,30514
2021-06-29 21:27:28.000,2021-07-05 00:00:00.000,744760,413922,30288
2021-07-01 19:31:41.000,2021-07-05 00:00:00.000,747571,414754,32893
2021-07-01 17:05:49.000,2021-07-05 00:00:00.000,747346,413573,33742
2021-06-24 18:37:18.000,2021-07-05 00:00:00.000,735575,414363,32478
2021-07-02 21:05:17.000,2021-07-05 00:00:00.000,750101,412721,31113
2021-07-01 14:42:00.000,2021-07-05 00:00:00.000,747086,413621,32446
2021-07-02 21:05:32.000,2021-07-05 00:00:00.000,750121,412709,30454
2021-07-02 18:42:01.000,2021-07-05 00:00:00.000,749673,413020,33029
2021-06-28 20:29:05.000,2021-07-05 00:00:00.000,742844,414119,31602
2021-07-02 15:06:53.000,2021-07-05 00:00:00.000,749256,413160,29882
2021-06-24 17:41:32.000,2021-07-05 00:00:00.000,735496,414367,32306
2021-06-29 20:01:09.000,2021-07-05 00:00:00.000,744513,413942,31169
2021-07-01 19:11:58.000,2021-07-05 00:00:00.000,747541,413536,33392
2021-07-02 16:30:58.000,2021-07-05 00:00:00.000,749415,413098,33327
2021-06-28 20:47:05.000,2021-07-05 00:00:00.000,742871,414114,33091
2021-07-02 21:05:25.000,2021-07-05 00:00:00.000,750113,412710,30781
2021-06-23 17:39:07.000,2021-07-05 00:00:00.000,733797,414411,31204
2021-06-23 16:41:53.000,2021-07-05 00:00:00.000,733707,414417,29866
2021-07-02 13:43:30.000,2021-07-05 00:00:00.000,749037,413292,31224
2021-06-30 20:35:02.000,2021-07-05 00:00:00.000,746032,413774,29933
2021-07-02 21:05:31.000,2021-07-05 00:00:00.000,750118,412707,30297
2021-07-03 00:01:32.000,2021-07-05 00:00:00.000,750600,414657,32097
2021-07-02 21:04:56.000,2021-07-05 00:00:00.000,750064,412762,33560
2021-07-02 07:04:17.000,2021-07-05 00:00:00.000,748873,413349,32705
2021-07-03 02:03:54.000,2021-07-12 00:00:00.000,750752,,30725
2021-07-03 06:00:18.000,2021-07-11 00:00:00.000,750870,,32849
2021-07-03 06:01:31.000,2021-07-12 00:00:00.000,750871,,32849
2021-07-03 01:41:47.000,2021-07-12 00:00:00.000,750729,,32197
2021-07-03 05:51:19.000,2021-07-12 00:00:00.000,750863,,32849
2021-07-03 06:02:51.000,2021-07-19 00:00:00.000,750873,,30436
2021-07-03 15:24:24.000,2021-07-18 00:00:00.000,751341,,32849
2021-07-03 13:34:03.000,2021-07-11 00:00:00.000,751080,,31582
2021-07-03 15:45:19.000,2021-07-15 00:00:00.000,751377,,32191
2021-07-03 15:44:38.000,2021-07-21 00:00:00.000,751376,,32191
2021-07-03 15:47:23.000,2021-07-15 00:00:00.000,751381,,32191
2021-07-03 13:57:59.000,2021-07-18 00:00:00.000,751141,,32258
2021-07-03 15:53:13.000,2021-07-08 00:00:00.000,751396,,32191
2021-07-03 17:32:49.000,2021-07-19 00:00:00.000,751555,,33056
2021-07-03 14:50:22.000,2021-07-22 00:00:00.000,751282,,33528
2021-07-03 19:57:51.000,2021-07-15 00:00:00.000,751779,,33514
2021-07-02 23:03:27.000,2021-07-06 00:00:00.000,750536,415906,30235
2021-07-01 22:20:29.000,2021-07-06 00:00:00.000,748176,416207,33743
2021-07-03 15:11:09.000,2021-07-06 00:00:00.000,751313,415649,32110
2021-06-24 19:46:11.000,2021-07-06 00:00:00.000,735688,417054,32240
