CREATEDAT,ID,ORDERCREATIONID
2021-05-30 03:32:10.000,178822,690490
2021-03-22 09:40:21.000,126771,573937
2021-03-22 08:40:15.000,126443,573881
2021-03-23 00:20:20.000,132602,573161
2021-03-23 21:20:27.000,144232,572315
2021-03-22 22:00:36.000,131573,574382
2021-03-23 13:40:14.000,139598,575433
2021-03-23 10:40:15.000,137735,572486
2021-03-22 13:20:25.000,127965,572804
2021-05-02 10:54:07.000,164722,639846
2021-04-27 20:32:06.000,162562,615997
2021-04-04 01:40:27.000,151984,571696
2021-03-21 23:40:30.000,123921,572599
2021-03-23 22:20:20.000,144900,572565
2021-03-22 18:40:22.000,130097,573885
2021-03-21 21:40:27.000,123442,572697
2021-03-22 00:20:17.000,124061,572467
2021-03-22 15:40:16.000,128876,573807
2021-05-21 23:00:41.000,174617,675986
2021-03-23 10:00:25.000,137529,575313
2021-04-16 21:36:47.000,157717,612426
2021-03-23 09:40:21.000,137263,573769
2021-04-11 22:59:35.000,155267,604799
2021-03-22 14:40:25.000,128432,572606
2021-03-22 17:20:19.000,129485,572565
2021-03-22 04:20:22.000,125125,572611
2021-04-08 03:13:46.000,153489,596700
2021-03-22 21:40:25.000,131309,572526
2021-03-22 19:20:25.000,130345,573267
2021-03-23 17:00:27.000,141667,575380
2021-03-29 23:53:21.000,150044,576445
2021-05-20 01:16:34.000,173337,659914
2021-03-23 14:40:12.000,140186,575305
2021-03-22 14:20:26.000,128280,572272
2021-03-23 11:00:17.000,137999,573929
2021-03-23 02:00:22.000,133453,574192
2021-03-22 22:40:19.000,131858,574007
2021-05-29 12:40:28.000,178349,684150
2021-05-29 21:30:30.000,178586,689812
2021-03-22 06:00:23.000,125631,573300
2021-03-23 19:00:29.000,142896,575224
2021-03-22 01:00:24.000,124245,572621
2021-03-22 17:40:22.000,129611,572447
2021-03-23 07:40:13.000,136133,572291
2021-04-08 17:42:57.000,153704,597321
2021-03-22 13:20:26.000,128013,573937
2021-03-22 14:20:27.000,128339,573132
2021-04-25 22:12:57.000,161708,622189
2021-03-23 06:40:13.000,135637,572560
2021-03-23 04:20:20.000,134606,575134
2021-03-22 03:20:16.000,124884,573064
2021-03-22 19:00:23.000,130237,573924
2021-05-05 17:43:28.000,166130,644403
2021-03-22 11:40:13.000,127416,573821
2021-03-22 13:40:21.000,128076,572690
2021-04-27 23:11:34.000,162668,630937
2021-03-23 03:40:14.000,134234,573958
2021-04-16 23:10:13.000,157913,598891
2021-03-23 00:40:17.000,132761,573179
2021-03-23 18:20:20.000,142478,575284
2021-03-23 01:00:15.000,132914,573132
2021-03-23 10:20:12.000,137624,573807
2021-03-21 21:20:26.000,123387,573300
2021-03-23 09:40:21.000,137274,573914
2021-03-23 22:00:24.000,144839,575338
2021-03-22 12:00:25.000,127501,572992
2021-03-23 15:20:19.000,140558,574265
2021-03-23 18:40:20.000,142711,575369
2021-04-02 14:11:24.000,151354,583191
2021-03-23 23:20:23.000,145756,575462
2021-03-23 17:40:31.000,141912,572526
2021-03-22 22:20:18.000,131715,574099
2021-05-05 04:43:08.000,165974,636634
2021-03-21 23:00:33.000,123772,572635
2021-03-23 15:20:19.000,140485,572822
2021-04-06 03:36:07.000,152641,596010
2021-03-21 07:20:30.000,121230,572345
2021-03-21 18:00:34.000,122643,572430
2021-03-22 09:20:17.000,126653,573850
2021-04-27 22:14:47.000,162606,631828
2021-03-23 01:00:15.000,132905,572822
2021-03-09 17:09:10.000,99433,548781
2021-03-23 12:20:14.000,138659,572430
2021-03-21 06:40:30.000,121192,572586
2021-03-23 11:00:17.000,137998,573926
2021-03-22 11:00:15.000,127187,573710
2021-03-17 20:21:16.000,106343,561316
2021-03-23 02:40:13.000,133764,574057
2021-03-23 12:20:14.000,138724,573639
2021-03-23 06:00:23.000,135354,573611
2021-03-22 06:00:22.000,125591,572599
2021-03-23 16:20:24.000,141137,573476
2021-03-23 16:40:17.000,141467,575462
2021-03-22 16:40:20.000,129278,573807
2021-05-20 15:51:28.000,173562,667719
2021-03-22 20:40:20.000,130912,572804
2021-03-23 09:20:19.000,137095,573895
2021-04-22 04:01:47.000,159885,613397
2021-03-22 02:20:23.000,124605,572664
2021-03-23 21:00:23.000,144040,572613
2021-03-21 13:40:53.000,122007,572613
2021-03-23 13:40:14.000,139511,573941
2021-03-24 19:06:56.000,147489,577130
2021-03-24 00:00:19.000,146215,575380
2021-03-21 16:00:27.000,122289,572616
2021-03-24 16:12:27.000,147032,568822
2021-03-23 16:20:24.000,141195,574297
2021-03-23 04:40:16.000,134695,573656
2021-03-23 10:20:12.000,137616,573639
2021-03-21 13:20:21.000,121944,572560
2021-03-23 05:20:22.000,134958,572447
2021-03-22 04:40:17.000,125187,572252
2021-03-22 19:20:25.000,130349,573530
2021-03-21 00:00:40.000,120787,572315
2021-03-23 20:00:17.000,143560,575492
2021-03-23 16:40:17.000,141353,573656
2021-03-23 19:00:29.000,142821,573807
2021-03-21 14:00:43.000,122062,572606
2021-03-21 23:20:23.000,123818,572315
2021-05-16 17:01:41.000,171822,665857
2021-04-08 03:39:59.000,153505,598957
2021-03-23 14:20:32.000,139928,574142
2021-03-22 14:40:26.000,128519,574057
2021-03-22 18:00:17.000,129833,573933
2021-03-22 16:40:20.000,129203,572386
2021-03-22 13:00:31.000,127847,572913
2021-03-21 13:00:28.000,121913,572623
2021-03-23 06:40:14.000,135753,574508
2021-03-23 03:20:15.000,133967,572272
2021-03-23 18:20:20.000,142462,575012
2021-05-31 17:34:47.000,179354,688673
2021-03-22 21:00:22.000,131029,572599
2021-03-22 11:00:15.000,127172,573209
2021-03-24 16:00:27.000,146995,576820
2021-03-23 21:00:23.000,144068,573081
2021-03-23 21:20:28.000,144382,575166
2021-03-24 18:00:31.000,147305,576848
2021-03-22 23:40:14.000,132298,573551
2021-03-23 03:00:26.000,133821,572503
2021-03-22 20:40:20.000,130960,573937
2021-03-23 22:20:21.000,144973,573919
2021-05-31 19:21:00.000,179399,680448
2021-05-31 19:28:27.000,179407,689562
2021-03-22 02:40:20.000,124677,572611
2021-04-27 14:41:29.000,162416,627358
2021-03-22 16:20:17.000,129131,573551
2021-03-22 17:00:35.000,129369,572644
2021-04-15 17:35:17.000,157002,603197
2021-03-21 22:00:32.000,123481,572404
2021-03-24 22:17:23.000,147581,577618
2021-03-23 20:40:34.000,143952,575216
2021-04-21 22:09:38.000,159732,609295
2021-03-22 08:20:14.000,126301,572746
2021-03-22 03:40:13.000,124943,572601
2021-03-23 18:20:20.000,142392,573693
2021-03-23 02:40:13.000,133666,572549
2021-03-23 06:40:13.000,135721,573949
2021-04-17 05:39:33.000,157996,602768
2021-04-16 11:10:33.000,157427,603634
2021-04-22 18:04:37.000,160113,622923
2021-03-21 21:40:27.000,123437,572644
2021-05-11 23:57:48.000,169590,658206
2021-03-23 03:00:26.000,133810,572291
2021-03-24 00:00:19.000,146250,576478
2021-04-10 02:08:57.000,154680,599915
2021-03-23 20:20:18.000,143605,572582
2021-03-22 22:20:17.000,131655,573064
2021-03-23 17:20:20.000,141881,575609
2021-03-21 11:00:19.000,121619,572430
2021-03-22 00:20:17.000,124088,572640
2021-05-28 03:40:47.000,177598,678774
2021-03-23 15:40:22.000,140797,575166
2021-03-22 16:40:20.000,129307,573997
2021-03-22 20:20:18.000,130814,573972
2021-03-23 18:00:16.000,142194,573906
2021-03-23 19:00:28.000,142765,572599
2021-05-04 03:22:39.000,165549,633191
2021-04-06 23:06:09.000,152986,595524
2021-04-21 20:56:24.000,159687,620853
2021-04-25 13:40:57.000,161496,621285
2021-03-21 19:00:23.000,122862,572690
2021-03-21 22:00:32.000,123492,572565
2021-03-22 07:00:28.000,125873,572560
2021-03-23 12:40:20.000,138968,574436
2021-03-22 03:20:16.000,124848,572582
2021-06-01 01:45:03.000,179596,665191
2021-03-22 18:40:22.000,130085,573673
2021-03-23 08:00:15.000,136385,573807
2021-03-22 19:20:25.000,130307,572601
2021-03-24 01:50:19.000,146290,569833
2021-03-24 00:39:13.000,146266,576292
2021-03-21 17:20:21.000,122515,572535
2021-03-23 16:20:24.000,141170,573941
2021-03-23 08:40:15.000,136790,574624
2021-03-22 06:20:17.000,125720,573132
2021-03-23 15:40:21.000,140785,574832
2021-03-22 02:20:23.000,124568,572333
2021-03-23 23:20:23.000,145688,574192
2021-03-23 09:20:19.000,137180,575325
2021-03-23 11:40:16.000,138295,572582
2021-03-23 07:20:13.000,136043,573821
2021-04-05 14:30:26.000,152368,587935
2021-03-22 20:20:18.000,130712,572360
2021-03-23 05:40:22.000,135150,572635
2021-03-22 10:40:26.000,127048,572795
2021-03-16 13:54:57.000,105777,565014
2021-03-22 20:20:18.000,130764,573081
2021-03-23 20:40:33.000,143843,572746
2021-03-23 23:00:35.000,145443,573958
2021-03-22 05:20:25.000,125426,572795
2021-03-26 03:07:05.000,148197,572499
2021-03-23 15:20:20.000,140593,575255
2021-03-23 18:20:20.000,142384,573530
2021-03-11 02:35:46.000,101400,556468
2021-03-24 18:00:31.000,147304,576843
2021-03-23 18:00:16.000,142212,573972
2021-03-23 06:00:23.000,135304,572587
2021-04-09 17:19:33.000,154339,600518
2021-03-23 12:20:14.000,138704,572948
2021-03-22 13:00:31.000,127795,572272
2021-03-23 09:20:19.000,137084,573710
2021-03-22 12:20:26.000,127664,573952
2021-03-23 11:40:16.000,138314,572651
2021-03-23 20:20:18.000,143600,572535
2021-03-28 21:42:09.000,149636,583534
2021-03-23 19:20:24.000,142968,572573
2021-03-21 22:40:21.000,123674,572992
2021-03-23 10:40:16.000,137793,573551
2021-03-24 15:20:13.000,146923,576843
2021-03-22 21:20:21.000,131180,572623
2021-03-23 05:20:22.000,134988,572651
2021-03-21 05:20:32.000,121071,572291
2021-03-28 05:38:39.000,149453,575077
2021-03-21 11:20:26.000,121688,572635
2021-03-23 12:20:14.000,138690,572651
2021-03-23 17:20:19.000,141825,574564
2021-03-23 17:00:27.000,141680,575856
2021-03-23 04:00:25.000,134315,572586
2021-03-22 20:40:19.000,130882,572573
2021-03-06 14:36:17.000,98188,548812
2021-03-22 12:00:25.000,127518,573592
2021-03-24 16:40:24.000,147107,577003
2021-03-23 08:40:15.000,136714,573179
2021-03-23 04:40:17.000,134734,574032
2021-03-22 01:00:24.000,124235,572587
2021-03-23 23:40:19.000,145813,572519
2021-05-15 22:59:49.000,171543,663849
2021-03-23 06:00:23.000,135358,573693
2021-03-22 19:00:23.000,130217,573611
2021-03-20 23:40:30.000,120776,572252
2021-03-23 14:20:33.000,139948,574776
2021-03-23 05:20:22.000,134967,572565
2021-03-23 07:00:27.000,135886,573935
2021-03-30 10:21:20.000,150135,581576
2021-03-22 16:20:17.000,129170,573979
2021-03-21 01:40:29.000,120867,572430
2021-03-29 22:59:38.000,150014,584871
2021-03-24 09:20:23.000,146452,576851
2021-03-21 19:20:24.000,122924,572640
2021-03-22 03:40:13.000,124960,572697
2021-03-22 08:40:15.000,126428,573592
2021-03-23 12:20:14.000,138649,572227
2021-03-22 22:00:35.000,131491,572726
2021-03-21 04:40:24.000,121032,572430
2021-04-09 16:00:32.000,154270,601092
2021-03-23 13:20:19.000,139329,573990
2021-03-23 18:20:21.000,142488,575322
2021-03-23 03:40:14.000,134237,573972
2021-03-17 18:22:05.000,106303,563204
2021-03-22 16:40:20.000,129285,573895
2021-03-22 05:00:14.000,125323,572664
2021-03-22 14:40:26.000,128514,573990
2021-03-23 21:40:15.000,144467,572593
2021-03-22 17:40:22.000,129599,572192
2021-03-21 13:40:53.000,122016,572644
2021-03-24 18:59:35.000,147416,576870
2021-03-23 14:20:32.000,139855,572726
2021-03-23 12:40:20.000,138988,575106
2021-03-22 22:20:18.000,131673,573656
2021-03-23 23:40:20.000,145942,574886
2021-03-23 02:20:15.000,133631,574832
2021-03-17 13:54:52.000,106219,556184
2021-03-23 03:00:27.000,133963,575201
2021-03-22 20:00:14.000,130653,573885
2021-03-21 21:00:22.000,123274,572595
2021-03-23 11:40:16.000,138339,573267
2021-03-23 09:20:19.000,137006,572252
2021-03-21 18:20:21.000,122716,572586
2021-03-22 15:40:16.000,128902,573972
2021-03-23 21:00:23.000,144167,575224
2021-03-23 20:20:19.000,143737,575166
2021-03-21 21:20:26.000,123327,572360
2021-05-27 03:51:58.000,177012,684640
2021-03-24 00:00:18.000,146047,572526
2021-03-22 18:40:22.000,130074,573267
2021-03-23 20:40:34.000,143977,575356
2021-05-30 22:59:50.000,179111,691631
2021-03-23 06:20:16.000,135541,573919
2021-03-22 18:00:18.000,129850,574012
2021-03-23 23:20:23.000,145764,575896
2021-03-22 07:40:25.000,126102,572795
2021-03-22 21:40:25.000,131321,572601
2021-04-07 16:27:10.000,153232,593594
2021-03-24 03:36:58.000,146325,564507
2021-03-24 15:20:14.000,146941,576922
2021-03-22 13:00:31.000,127844,572804
2021-04-08 16:36:27.000,153670,596619
2021-05-28 04:04:44.000,177605,670042
2021-03-22 10:40:26.000,127059,573132
2021-03-22 14:40:25.000,128423,572565
2021-03-22 06:20:17.000,125658,572192
2021-03-23 14:20:32.000,139879,573551
2021-05-10 19:39:06.000,169004,655530
2021-03-23 07:20:13.000,136017,573064
2021-03-22 03:40:13.000,124953,572635
2021-03-23 14:20:33.000,139970,575273
2021-03-23 06:40:13.000,135695,573673
2021-03-23 14:00:33.000,139735,574414
2021-03-23 12:00:27.000,138606,574953
2021-04-22 17:55:08.000,160111,622550
2021-03-21 16:40:22.000,122415,572635
2021-03-24 11:40:21.000,146585,576877
2021-03-23 06:00:23.000,135349,573508
2021-03-22 01:40:18.000,124437,572795
2021-03-23 05:00:18.000,134904,574174
2021-04-14 22:40:56.000,156541,603647
2021-05-02 22:52:24.000,164947,634111
2021-03-23 19:00:29.000,142887,575050
2021-04-01 17:19:34.000,151011,587765
2021-04-24 12:02:01.000,161107,627237
2021-03-23 15:40:21.000,140729,573850
2021-03-21 17:40:27.000,122580,572526
2021-03-23 00:20:20.000,132566,572595
2021-03-08 16:27:04.000,99035,543904
2021-03-23 14:00:32.000,139658,572858
2021-03-23 09:00:19.000,136945,574079
2021-04-21 21:01:43.000,159691,612631
2021-03-31 00:13:21.000,150430,586589
2021-03-23 09:40:21.000,137268,573850
2021-03-23 18:40:20.000,142727,575938
2021-03-23 07:40:13.000,136179,572775
2021-03-27 19:09:11.000,149285,582145
2021-03-23 13:40:14.000,139497,573864
2021-03-21 21:40:27.000,123458,573132
2021-03-23 10:00:24.000,137448,573881
2021-03-23 23:00:34.000,145382,572697
2021-03-24 00:00:19.000,146088,573032
2021-03-23 12:00:27.000,138620,575255
2021-04-01 17:31:14.000,151013,588209
2021-03-23 19:40:26.000,143251,573919
2021-03-22 07:40:25.000,126118,573267
2021-04-29 22:59:46.000,163604,636192
2021-03-22 04:00:26.000,125032,572595
2021-05-22 16:54:03.000,174938,667826
2021-03-22 18:40:23.000,130113,573954
2021-03-22 06:40:25.000,125784,572601
2021-03-23 16:00:18.000,140870,572430
2021-03-23 16:20:23.000,141088,572560
2021-03-22 02:20:23.000,124613,572795
2021-03-22 20:40:20.000,130984,574217
2021-03-21 05:20:32.000,121067,572192
2021-03-23 23:20:23.000,145767,576000
2021-03-23 19:20:24.000,142971,572587
2021-03-22 21:40:25.000,131335,572664
2021-04-06 19:28:15.000,152891,597008
2021-04-01 15:02:08.000,150916,583035
2021-03-23 10:00:24.000,137467,573964
2021-03-22 12:00:25.000,127509,573209
2021-03-22 10:00:23.000,126835,572948
2021-03-23 05:40:22.000,135125,572486
2021-03-21 21:00:22.000,123258,572430
2021-03-22 21:40:25.000,131425,574453
2021-03-23 10:40:16.000,137822,573938
2021-03-21 19:20:24.000,122940,572948
2021-04-27 18:34:57.000,162519,632658
2021-03-24 11:40:21.000,146582,576865
2021-03-23 22:40:23.000,145169,573300
2021-04-22 02:27:15.000,159854,609155
2021-04-18 22:59:37.000,158584,617726
2021-05-04 14:26:47.000,165625,632133
2021-03-26 01:04:05.000,148135,579505
2021-03-23 08:00:15.000,136334,572616
2021-04-29 13:16:27.000,163284,634151
2021-03-24 16:40:24.000,147082,576837
2021-03-23 20:40:34.000,143939,574886
2021-03-22 19:20:25.000,130346,573300
2021-03-23 22:00:23.000,144695,572623
2021-03-23 16:00:19.000,141007,574986
2021-04-22 17:52:02.000,160109,609422
2021-04-10 02:08:09.000,154679,602000
2021-03-10 17:29:35.000,100843,554552
2021-04-01 13:39:07.000,150881,586391
2021-03-23 05:49:49.000,135278,573876
2021-03-22 16:20:17.000,129145,573834
2021-03-22 22:20:18.000,131718,574174
2021-03-23 10:00:24.000,137367,572360
2021-03-23 00:20:20.000,132589,572775
2021-04-05 18:25:50.000,152425,574547
2021-03-23 10:40:16.000,137880,575224
2021-03-23 08:40:15.000,136691,572644
2021-03-01 23:59:27.000,96216,543802
2021-03-22 11:00:15.000,127175,573300
2021-03-23 09:00:18.000,136910,573789
2021-03-21 16:00:27.000,122261,572315
2021-03-21 10:40:29.000,121596,572599
2021-03-23 01:00:15.000,132889,572625
2021-03-22 04:40:18.000,125257,573551
2021-03-23 20:00:16.000,143426,573032
2021-03-21 10:40:29.000,121606,572630
2021-03-23 00:40:17.000,132832,574484
2021-03-14 02:40:13.000,104512,562125
2021-03-23 18:00:16.000,142245,574832
2021-04-18 21:47:09.000,158539,614604
2021-03-23 12:20:14.000,138681,572616
2021-03-23 04:20:19.000,134524,573530
2021-04-09 14:00:27.000,154154,601146
2021-03-22 21:20:21.000,131172,572599
2021-03-22 15:20:25.000,128672,572333
2021-03-23 03:20:16.000,134081,574057
2021-03-25 08:18:44.000,147734,572620
2021-03-22 00:40:13.000,124146,572526
2021-03-23 10:40:16.000,137781,573081
2021-03-23 16:00:18.000,140914,572913
2021-03-29 19:59:52.000,149941,584107
2021-03-18 00:01:10.000,106705,563523
2021-03-22 10:40:26.000,127000,572272
2021-03-22 21:00:22.000,131093,573906
2021-04-12 16:04:48.000,155502,606218
2021-05-19 23:44:24.000,173298,666405
2021-03-23 12:40:19.000,138861,572587
2021-03-23 17:20:19.000,141781,573919
2021-03-23 00:20:20.000,132675,574508
2021-03-23 05:40:22.000,135210,573935
2021-03-22 10:00:23.000,126797,572535
2021-03-23 13:40:14.000,139560,575083
2021-03-23 15:00:23.000,140291,573508
2021-03-21 17:40:28.000,122615,572804
2021-03-04 03:04:06.000,97047,546458
2021-04-17 02:50:53.000,157977,609989
2021-04-20 19:18:00.000,159274,616767
2021-03-22 08:20:14.000,126291,572635
2021-03-23 09:20:19.000,137081,573656
2021-03-30 16:28:02.000,150271,582674
2021-03-03 17:47:19.000,96858,545877
2021-03-29 14:33:05.000,149840,584441
2021-03-22 07:00:28.000,125882,572601
2021-03-23 13:20:19.000,139327,573972
2021-03-21 22:20:31.000,123550,572333
2021-03-22 13:40:21.000,128069,572630
2021-03-22 20:20:18.000,130826,574174
2021-03-23 17:00:27.000,141654,575317
2021-03-23 12:00:27.000,138634,575322
2021-03-22 19:00:23.000,130190,572726
2021-03-11 17:52:28.000,101908,558138
2021-03-23 14:00:32.000,139662,573032
2021-03-23 11:00:18.000,138078,575325
2021-05-03 01:33:00.000,165071,639046
2021-03-23 07:40:13.000,136262,574453
2021-03-22 00:40:13.000,124179,572775
2021-03-23 07:40:13.000,136170,572644
2021-03-23 05:20:22.000,134970,572586
2021-03-23 13:40:07.000,139408,573193
2021-03-23 18:20:20.000,142398,573821
2021-05-28 12:57:22.000,177680,684834
2021-03-23 16:20:24.000,141265,575802
2021-03-23 11:40:17.000,138445,575318
2021-03-23 07:20:13.000,136077,574099
2021-03-23 17:40:32.000,142096,575973
2021-05-13 23:42:09.000,170595,659670
2021-03-23 09:00:18.000,136882,572913
2021-03-21 22:40:21.000,123658,572644
2021-03-22 22:20:18.000,131732,574508
2021-03-23 06:40:14.000,135758,574776
2021-03-23 18:00:16.000,142206,573949
2021-04-12 01:31:54.000,155367,605718
2021-03-21 23:00:33.000,123791,573032
2021-03-22 07:00:28.000,125950,573929
2021-03-22 12:40:17.000,127775,573937
2021-03-22 10:20:23.000,126960,573551
2021-04-08 23:27:38.000,153897,600538
2021-03-23 14:40:12.000,140209,575462
2021-03-23 19:00:29.000,142859,574174
2021-03-21 20:00:31.000,123051,572601
2021-05-27 13:07:37.000,177112,671515
2021-03-22 13:20:26.000,127994,573738
2021-04-24 16:40:15.000,161175,621887
2021-03-24 00:00:19.000,146107,573656
2021-03-24 15:20:14.000,146946,576984
2021-03-24 00:00:19.000,146148,574079
2021-03-23 16:20:24.000,141246,575328
2021-04-02 01:00:53.000,151231,589907
2021-03-23 18:20:21.000,142513,575938
2021-03-22 10:00:24.000,126884,573952
2021-03-23 22:00:24.000,144763,573949
2021-03-23 15:00:23.000,140286,573209
2021-03-23 01:40:20.000,133268,573929
2021-03-21 01:40:29.000,120856,572192
2021-03-21 10:40:29.000,121595,572595
2021-05-10 15:47:07.000,168921,653967
2021-03-23 04:40:16.000,134663,572690
2021-03-22 00:20:17.000,124099,572795
2021-03-22 20:40:20.000,130937,573656
2021-04-20 23:31:30.000,159385,616666
2021-03-23 15:00:23.000,140363,574807
2021-03-23 08:20:17.000,136647,575317
2021-03-23 19:00:28.000,142809,573551
2021-03-22 01:20:20.000,124370,573611
2021-03-23 06:00:23.000,135294,572503
2021-03-23 14:40:12.000,140068,572775
2021-03-23 00:20:20.000,132540,572227
2021-03-23 13:20:20.000,139387,575313
2021-03-22 02:40:20.000,124663,572526
2021-03-22 05:40:22.000,125555,573834
2021-03-24 15:15:12.000,146917,577061
2021-03-23 19:20:25.000,143136,575448
2021-03-24 17:35:23.000,147222,576865
2021-03-23 01:20:24.000,133080,573300
2021-03-17 11:13:14.000,106194,566763
2021-03-23 15:00:23.000,140353,574436
2021-03-23 18:00:16.000,142158,572948
2021-03-23 16:00:19.000,141020,575255
2021-03-21 12:47:41.000,121834,572272
2021-03-24 09:20:23.000,146455,576862
2021-03-29 15:10:13.000,149858,575953
2021-03-22 19:00:23.000,130171,572601
2021-03-22 05:00:14.000,125361,573738
2021-03-18 03:48:42.000,107556,567794
2021-03-23 00:40:17.000,132824,574297
2021-04-18 09:48:18.000,158366,612495
2021-03-22 17:00:35.000,129356,572599
2021-03-21 18:40:23.000,122769,572519
2021-03-22 23:40:14.000,132300,573592
2021-03-23 07:00:27.000,135897,573972
2021-03-23 00:00:27.000,132445,573132
2021-05-07 22:16:01.000,167718,650050
2021-03-20 11:09:24.000,120547,565492
2021-03-22 19:40:31.000,130425,572345
2021-03-23 03:20:15.000,133970,572333
2021-03-22 08:00:29.000,126230,573693
2021-03-22 12:00:25.000,127552,573964
2021-03-23 23:20:22.000,145611,572697
2021-03-28 01:51:51.000,149432,574946
2021-05-06 16:14:31.000,166537,642227
2021-04-04 17:36:09.000,152091,588161
2021-03-21 04:00:31.000,120998,572526
2021-03-13 17:06:09.000,104325,558061
2021-03-21 03:00:44.000,120920,572227
2021-03-22 07:40:25.000,126096,572690
2021-03-29 19:04:47.000,149927,575413
2021-03-23 09:40:20.000,137206,572587
2021-05-05 19:01:45.000,166172,646374
2021-03-23 16:00:18.000,140987,574328
2021-03-22 22:20:17.000,131621,572587
2021-03-21 23:40:30.000,123912,572549
2021-03-23 12:00:27.000,138618,575224
2021-03-23 16:40:17.000,141380,573949
2021-03-21 22:20:31.000,123549,572315
2021-03-23 08:00:15.000,136351,572775
2021-03-23 23:20:23.000,145755,575448
2021-03-23 09:00:19.000,137001,575320
2021-05-07 17:22:45.000,167540,645677
2021-03-23 13:00:13.000,139136,573972
2021-03-21 21:40:27.000,123421,572587
2021-03-22 19:20:25.000,130347,573476
2021-03-23 20:20:19.000,143743,575255
2021-03-23 21:00:23.000,144161,575134
2021-03-23 23:40:19.000,145812,572503
2021-03-23 16:20:24.000,141161,573914
2021-03-21 22:00:33.000,123521,572775
2021-03-23 23:20:23.000,145653,573864
2021-04-23 23:00:31.000,160868,626269
2021-03-23 23:40:20.000,145904,573958
2021-03-22 09:20:17.000,126580,572486
2021-03-23 04:00:26.000,134400,573969
2021-03-23 00:20:20.000,132628,573881
2021-03-22 12:20:26.000,127633,573592
2021-03-22 18:20:19.000,129880,572345
2021-03-23 09:40:20.000,137183,572252
2021-04-01 16:54:02.000,150999,583085
2021-03-22 10:00:24.000,126860,573738
2021-03-23 16:40:17.000,141407,574414
2021-03-22 07:20:25.000,125970,572535
2021-03-23 15:40:22.000,140789,574953
2021-03-23 01:20:24.000,133059,572712
2021-03-07 20:39:29.000,98731,551355
2021-05-30 17:58:23.000,178974,690522
2021-03-23 01:26:28.000,133167,572348
2021-03-23 15:40:21.000,140680,572630
2021-03-22 08:00:29.000,126224,573568
2021-03-23 21:00:23.000,144064,572948
2021-03-21 18:00:34.000,122656,572586
2021-03-23 17:20:20.000,141858,575314
2021-03-23 01:20:24.000,133051,572635
2021-03-22 05:00:14.000,125368,573864
2021-03-22 06:00:23.000,125630,573267
2021-03-23 13:00:12.000,139086,573081
2021-03-23 02:40:13.000,133698,572795
2021-05-02 19:04:41.000,164868,631977
2021-04-21 15:35:34.000,159568,607588
2021-03-22 11:00:15.000,127119,572447
2021-03-22 22:40:19.000,131750,572333
2021-03-22 14:20:27.000,128320,572664
2021-03-23 05:40:22.000,135243,574436
2021-03-22 13:40:21.000,128114,573789
2021-03-22 21:40:25.000,131426,574469
2021-03-21 13:40:53.000,121980,572315
2021-03-23 23:20:22.000,145606,572644
2021-03-23 12:00:26.000,138465,572333
2021-03-23 16:20:23.000,141082,572486
2021-03-21 18:40:23.000,122762,572386
2021-03-23 11:40:17.000,138397,574240
2021-03-22 13:40:21.000,128080,572746
2021-03-23 20:00:17.000,143534,575289
2021-03-21 18:00:34.000,122675,572664
2021-03-23 06:40:14.000,135773,575185
2021-05-03 14:42:49.000,165211,642618
2021-03-23 08:00:15.000,136378,573656
2021-03-23 11:00:17.000,137993,573895
2021-03-08 16:57:02.000,99077,550083
2021-03-15 00:41:54.000,104786,563313
2021-03-22 02:40:20.000,124723,573656
2021-03-22 15:00:23.000,128586,572822
2021-03-23 22:40:23.000,145244,574832
2021-03-22 23:20:16.000,132083,572526
2021-03-23 21:08:31.000,144222,574517
2021-03-23 22:20:21.000,145065,575388
2021-03-21 14:00:43.000,122071,572635
2021-03-21 23:20:23.000,123819,572333
2021-03-22 16:40:20.000,129199,572315
2021-03-23 01:00:15.000,132911,573064
2021-03-22 16:00:28.000,128965,572617
2021-04-07 17:21:35.000,153253,585363
2021-03-23 01:20:24.000,133161,575012
2021-03-23 18:20:20.000,142360,572712
2021-04-08 10:50:00.000,153548,594832
2021-03-23 04:20:19.000,134470,572526
2021-05-01 07:39:22.000,164318,638169
2021-03-22 05:40:22.000,125514,572690
2021-03-21 12:00:32.000,121775,572625
2021-03-24 11:40:21.000,146578,576851
2021-03-22 21:40:25.000,131398,573954
2021-03-23 07:00:27.000,135940,575134
2021-05-23 03:49:07.000,175265,665322
2021-03-23 18:00:16.000,142226,574217
2021-03-22 22:00:35.000,131486,572664
2021-04-09 15:49:47.000,154255,586375
2021-03-23 12:40:19.000,138862,572593
2021-03-23 01:20:24.000,133118,573954
2021-03-21 07:20:30.000,121240,572526
2021-03-24 18:30:21.000,147381,577043
2021-03-23 17:40:31.000,142012,574057
2021-03-21 17:51:55.000,122627,564114
2021-03-23 02:00:22.000,133457,574297
2021-03-23 15:40:21.000,140721,573693
2021-03-21 03:00:44.000,120928,572386
2021-04-15 17:00:18.000,156980,603900
2021-03-23 12:00:27.000,138511,572804
2021-03-22 03:20:16.000,124901,573639
2021-03-23 07:20:13.000,136021,573161
2021-03-21 12:00:32.000,121760,572573
2021-03-23 14:40:12.000,140190,575317
2021-03-23 00:20:20.000,132604,573209
2021-04-17 20:50:49.000,158189,606619
2021-03-23 13:20:19.000,139320,573943
2021-03-22 03:20:16.000,124875,572775
